row_id,model_a,model_b,human_pref,judge_pref,scores_a,scores_b,meta_lang
sample-0317,claude-3-opus-20240229,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 8.5}","{'adherence': 7.0, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0318,llama-3-8b-instruct,llama-3-70b-instruct,0.5,0.0,"{'adherence': 5.5, 'helpfulness': 7.5, 'factuality': 7.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 5.5, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0319,llama-3-70b-instruct,gemma-2-2b-it,0.0,0.0,"{'adherence': 6.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 5.0, 'helpfulness': 7.0, 'factuality': 7.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0320,mixtral-8x7b-instruct-v0.1,gemini-1.5-pro-api-0514,1.0,0.5,"{'adherence': 4.0, 'helpfulness': 6.5, 'factuality': 6.0, 'completeness': 5.0, 'clarity': 6.5, 'fluency': 6.0}","{'adherence': 7.5, 'helpfulness': 4.0, 'factuality': 6.5, 'completeness': 4.0, 'clarity': 8.0, 'fluency': 8.0}",cs
sample-0321,claude-3-opus-20240229,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 2.0, 'completeness': 2.5, 'clarity': 2.5, 'fluency': 2.0}",ko
sample-0322,gemma-2-2b-it,gemma-2-27b-it,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0323,gpt-3.5-turbo-0125,claude-3-haiku-20240307,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 5.5, 'factuality': 9.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 7.5}",en
sample-0324,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}",en
sample-0325,gemma-2-27b-it,mixtral-8x7b-instruct-v0.1,0.5,0.5,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 4.0, 'completeness': 5.0, 'clarity': 6.0, 'fluency': 7.0}",it
sample-0326,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 5.0, 'helpfulness': 3.5, 'factuality': 3.0, 'completeness': 4.5, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0327,phi-3-mini-4k-instruct-june-2024,llama-3-8b-instruct,0.5,1.0,"{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 5.0, 'completeness': 3.0, 'clarity': 3.0, 'fluency': 2.0}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 7.0}",ru
sample-0328,phi-3-small-8k-instruct,gemma-2-9b-it,0.5,0.5,"{'adherence': 6.0, 'helpfulness': 7.0, 'factuality': 10.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 7.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0329,claude-3-haiku-20240307,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0330,phi-3-small-8k-instruct,llama-3-8b-instruct,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 1.0, 'helpfulness': 3.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0331,phi-3-small-8k-instruct,claude-3-haiku-20240307,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 7.5, 'completeness': 1.0, 'clarity': 7.0, 'fluency': 8.0}",en
sample-0332,mixtral-8x7b-instruct-v0.1,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 6.5, 'helpfulness': 5.5, 'factuality': 4.5, 'completeness': 7.0, 'clarity': 5.0, 'fluency': 6.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0333,mixtral-8x7b-instruct-v0.1,phi-3-mini-4k-instruct-june-2024,0.5,1.0,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}","{'adherence': 5.0, 'helpfulness': 4.5, 'factuality': 5.5, 'completeness': 5.5, 'clarity': 5.0, 'fluency': 4.5}",ru
sample-0334,gemma-2-2b-it,claude-3-opus-20240229,0.0,1.0,"{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 6.5, 'completeness': 7.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.5}",fr
sample-0335,gemma-2-27b-it,gemma-2-2b-it,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 7.0, 'helpfulness': 3.5, 'factuality': 1.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0336,llama-3-70b-instruct,gemma-2-2b-it,1.0,0.0,"{'adherence': 6.5, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.5, 'helpfulness': 2.5, 'factuality': 1.5, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0337,gpt-4o-2024-05-13,claude-3-opus-20240229,0.0,0.5,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",ja
sample-0338,claude-3-opus-20240229,gemma-2-2b-it,1.0,1.0,"{'adherence': 9.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 4.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 8.5, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0339,mixtral-8x7b-instruct-v0.1,gemma-2-27b-it,0.5,1.0,"{'adherence': 4.0, 'helpfulness': 6.0, 'factuality': 9.5, 'completeness': 4.0, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.5}",en
sample-0340,phi-3-mini-4k-instruct-june-2024,gemma-2-2b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 5.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0341,llama-3-8b-instruct,claude-3-haiku-20240307,1.0,1.0,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 5.0, 'completeness': 1.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 4.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",tr
sample-0342,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 4.0, 'helpfulness': 3.0, 'factuality': 3.0, 'completeness': 4.0, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0343,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,1.0,1.0,"{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0344,llama-3-70b-instruct,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 4.5, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.0}","{'adherence': 5.5, 'helpfulness': 4.5, 'factuality': 3.5, 'completeness': 6.0, 'clarity': 3.5, 'fluency': 5.5}",zh
sample-0345,llama-3-8b-instruct,claude-3-5-sonnet-20240620,1.0,0.5,"{'adherence': 4.0, 'helpfulness': 5.0, 'factuality': 6.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 7.0, 'helpfulness': 8.0, 'factuality': 6.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0346,phi-3-mini-4k-instruct-june-2024,gemini-1.5-pro-api-0514,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 4.5, 'factuality': 3.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.5, 'helpfulness': 4.0, 'factuality': 2.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0347,claude-3-5-sonnet-20240620,llama-3-8b-instruct,1.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 5.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0348,llama-3-70b-instruct,gpt-3.5-turbo-0125,0.5,0.5,"{'adherence': 3.0, 'helpfulness': 2.0, 'factuality': 6.0, 'completeness': 2.0, 'clarity': 2.0, 'fluency': 2.0}","{'adherence': 4.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0349,claude-3-opus-20240229,phi-3-small-8k-instruct,0.0,0.5,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 5.0, 'completeness': 4.0, 'clarity': 2.0, 'fluency': 1.0}",zh
sample-0350,mixtral-8x7b-instruct-v0.1,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 5.0, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 5.5, 'clarity': 5.0, 'fluency': 6.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ja
sample-0351,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,1.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 10.0, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0352,llama-3-8b-instruct,gpt-4o-2024-05-13,1.0,0.5,"{'adherence': 3.0, 'helpfulness': 2.0, 'factuality': 1.0, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 7.0}",vi
sample-0353,gemma-2-9b-it,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 6.5, 'helpfulness': 6.5, 'factuality': 9.0, 'completeness': 5.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.5, 'helpfulness': 5.0, 'factuality': 5.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}",ko
sample-0354,llama-3-70b-instruct,phi-3-small-8k-instruct,1.0,1.0,"{'adherence': 10.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",ru
sample-0355,phi-3-mini-4k-instruct-june-2024,llama-3-70b-instruct,0.5,1.0,"{'adherence': 1.5, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 4.0, 'fluency': 4.5}","{'adherence': 5.0, 'helpfulness': 4.0, 'factuality': 2.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 7.0}",ko
sample-0356,llama-3-8b-instruct,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.0, 'helpfulness': 3.5, 'factuality': 5.5, 'completeness': 5.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0357,gemma-2-2b-it,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 2.5, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 3.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 6.5, 'helpfulness': 7.0, 'factuality': 7.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0358,llama-3-70b-instruct,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.5, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.0}",en
sample-0359,claude-3-haiku-20240307,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.5, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0360,gpt-3.5-turbo-0125,gpt-4o-2024-05-13,0.5,1.0,"{'adherence': 8.0, 'helpfulness': 6.0, 'factuality': 9.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0361,gemma-2-2b-it,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 3.5, 'helpfulness': 5.5, 'factuality': 6.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.5, 'helpfulness': 7.0, 'factuality': 6.5, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}",ru
sample-0362,llama-3-8b-instruct,gemma-2-2b-it,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 10.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 1.5, 'helpfulness': 1.5, 'factuality': 7.5, 'completeness': 4.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0363,phi-3-mini-4k-instruct-june-2024,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 4.5, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 5.5, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0364,phi-3-small-8k-instruct,claude-3-5-sonnet-20240620,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 7.5, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0365,mixtral-8x7b-instruct-v0.1,claude-3-opus-20240229,1.0,1.0,"{'adherence': 7.0, 'helpfulness': 4.5, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 6.5, 'fluency': 6.0}","{'adherence': 6.0, 'helpfulness': 6.5, 'factuality': 8.0, 'completeness': 5.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0366,gpt-4o-2024-05-13,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 5.0, 'completeness': 1.0, 'clarity': 6.0, 'fluency': 7.0}",en
sample-0367,phi-3-small-8k-instruct,claude-3-opus-20240229,1.0,1.0,"{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0368,claude-3-opus-20240229,gemma-2-27b-it,1.0,1.0,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 9.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.5}",fr
sample-0369,phi-3-mini-4k-instruct-june-2024,claude-3-5-sonnet-20240620,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 10.0, 'helpfulness': 8.5, 'factuality': 10.0, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0370,mixtral-8x7b-instruct-v0.1,gemma-2-27b-it,1.0,1.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0371,phi-3-mini-4k-instruct-june-2024,claude-3-5-sonnet-20240620,0.0,1.0,"{'adherence': 6.5, 'helpfulness': 6.0, 'factuality': 4.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 5.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0372,llama-3-70b-instruct,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 6.0, 'helpfulness': 8.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 7.5}","{'adherence': 6.5, 'helpfulness': 1.5, 'factuality': 1.0, 'completeness': 3.5, 'clarity': 7.5, 'fluency': 8.0}",ja
sample-0373,mixtral-8x7b-instruct-v0.1,gpt-4o-2024-05-13,1.0,0.5,"{'adherence': 6.0, 'helpfulness': 6.0, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",zh
sample-0374,phi-3-small-8k-instruct,claude-3-opus-20240229,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 5.5, 'factuality': 5.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",zh
sample-0375,claude-3-haiku-20240307,gpt-3.5-turbo-0125,0.5,1.0,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 7.0, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0376,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 4.0, 'clarity': 5.0, 'fluency': 6.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 8.0}",vi
sample-0377,gpt-3.5-turbo-0125,claude-3-haiku-20240307,1.0,1.0,"{'adherence': 4.5, 'helpfulness': 3.5, 'factuality': 7.0, 'completeness': 4.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",uk
sample-0378,mixtral-8x7b-instruct-v0.1,gemma-2-2b-it,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 6.0, 'completeness': 1.5, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 4.5, 'helpfulness': 4.5, 'factuality': 3.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0379,mixtral-8x7b-instruct-v0.1,gemma-2-27b-it,1.0,0.5,"{'adherence': 2.0, 'helpfulness': 3.0, 'factuality': 8.0, 'completeness': 4.0, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0380,gpt-3.5-turbo-0125,gpt-4o-2024-05-13,0.0,1.0,"{'adherence': 7.5, 'helpfulness': 6.0, 'factuality': 9.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0381,llama-3-8b-instruct,gemma-2-9b-it,0.5,0.5,"{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 4.0, 'completeness': 8.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 6.5, 'factuality': 4.5, 'completeness': 6.5, 'clarity': 7.5, 'fluency': 7.5}",es
sample-0382,mixtral-8x7b-instruct-v0.1,gpt-3.5-turbo-0125,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 7.0, 'completeness': 9.0, 'clarity': 6.0, 'fluency': 5.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",vi
sample-0383,claude-3-opus-20240229,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 2.0, 'clarity': 2.0, 'fluency': 2.5}",ru
sample-0384,phi-3-small-8k-instruct,gpt-4o-2024-05-13,0.5,1.0,"{'adherence': 5.0, 'helpfulness': 4.0, 'factuality': 5.5, 'completeness': 4.5, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0385,claude-3-haiku-20240307,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 6.5, 'factuality': 5.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 3.5, 'helpfulness': 5.0, 'factuality': 6.0, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 7.0}",de
sample-0386,phi-3-mini-4k-instruct-june-2024,gemma-2-2b-it,0.5,1.0,"{'adherence': 2.0, 'helpfulness': 2.5, 'factuality': 8.0, 'completeness': 1.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0387,gemma-2-2b-it,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 2.0, 'clarity': 6.5, 'fluency': 6.0}","{'adherence': 6.0, 'helpfulness': 4.0, 'factuality': 2.5, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.5}",ru
sample-0388,phi-3-mini-4k-instruct-june-2024,mixtral-8x7b-instruct-v0.1,0.5,1.0,"{'adherence': 3.0, 'helpfulness': 1.5, 'factuality': 1.5, 'completeness': 2.0, 'clarity': 1.5, 'fluency': 1.5}","{'adherence': 4.5, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 8.5}",vi
sample-0389,phi-3-small-8k-instruct,llama-3-70b-instruct,0.5,1.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.5}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",de
sample-0390,gemma-2-27b-it,llama-3-8b-instruct,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.5, 'helpfulness': 7.5, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 7.0, 'fluency': 6.5}",de
sample-0391,claude-3-opus-20240229,claude-3-5-sonnet-20240620,0.0,0.5,"{'adherence': 4.0, 'helpfulness': 3.5, 'factuality': 3.5, 'completeness': 5.0, 'clarity': 6.0, 'fluency': 6.5}","{'adherence': 4.0, 'helpfulness': 5.0, 'factuality': 4.5, 'completeness': 5.5, 'clarity': 6.5, 'fluency': 6.5}",en
